storm_id,asset_id,failed,max_wind_experienced_mph,storm_surge_exposure,age_years,years_since_inspection,prior_outage_count,vegetation_density,flood_zone,distance_to_coast_km
HIST-024,SGW-002,0,57.7428179497131,0.0,22,1,3,0.53,0,1
HIST-024,SGW-003,0,55.36822214972951,0.0,34,3,1,0.33,1,10
HIST-024,SGW-004,0,57.83727555391792,0.0,21,1,1,0.45,1,10
HIST-024,SGW-005,0,54.541156467666816,0.0,24,0,0,0.22,1,1
HIST-024,SGW-006,0,78.91578444020944,0.0,37,0,1,0.42,0,131
HIST-024,SGW-007,0,75.33225407815188,0.0,8,2,1,0.4,1,144
HIST-024,SGW-008,0,74.46011491573611,0.0,24,1,0,0.44,0,127
HIST-024,SGW-009,0,76.81223900888821,0.0,22,3,0,0.31,0,123
HIST-024,SGW-010,0,75.88830191431992,0.0,22,2,2,0.3,0,153
HIST-024,SGW-011,0,65.97409405731423,0.0,10,0,2,0.5,1,230
HIST-024,SGW-012,0,63.749445523509095,0.0,31,3,1,0.31,1,241
HIST-024,SGW-013,0,68.59824547257544,0.0,31,1,2,0.33,0,233
HIST-024,SGW-014,0,72.36779732827031,0.0,44,2,2,0.33,0,241
HIST-024,SGW-015,0,65.67865853666225,0.0,7,0,1,0.57,1,241
HIST-024,SGW-016,0,50.7474574876466,0.0,5,0,0,0.72,0,262
HIST-024,SGW-017,0,50.88499332080838,0.0,21,0,0,0.51,0,270
HIST-024,SGW-018,0,53.63529613211087,0.0,40,2,0,0.57,0,280
HIST-024,SGW-019,0,47.82406004870928,0.0,44,0,2,0.51,0,288
HIST-024,SGW-020,0,52.115600339525336,0.0,30,0,0,0.39,0,269
HIST-024,SGW-021,0,40.22314249646498,0.0,7,1,0,0.46,0,359
HIST-024,SGW-022,0,39.77005618378798,0.0,11,0,0,0.77,1,329
HIST-024,SGW-023,0,39.77125504797587,0.0,11,0,1,0.67,0,330
HIST-024,SGW-024,0,39.14692678709948,0.0,12,1,0,0.48,0,334
HIST-024,SGW-025,0,38.417925293140684,0.0,13,3,0,0.61,0,305
HIST-024,SGW-026,0,35.86817162926674,0.0,5,0,0,1.0,1,397
HIST-024,SGW-027,0,36.97871907838794,0.0,37,2,4,0.76,1,389
HIST-024,SGW-028,0,36.060300082699264,0.0,30,1,1,0.57,0,406
HIST-024,SGW-029,0,36.90296014699034,0.0,34,0,1,0.92,0,403
HIST-024,SGW-030,0,35.518208226209026,0.0,13,1,0,0.97,0,395
HIST-025,SGW-001,0,45.14396222147788,0.0,6,0,2,0.35,1,11
HIST-025,SGW-002,0,49.11486201604971,0.0,22,1,3,0.53,0,1
HIST-025,SGW-003,0,47.55791128372676,0.0,34,3,1,0.33,1,10
HIST-025,SGW-004,0,47.45453160088891,0.0,21,1,1,0.45,1,10
HIST-025,SGW-005,0,45.98689652843324,0.0,24,0,0,0.22,1,1
HIST-025,SGW-006,0,61.23342214325324,0.0,37,0,1,0.42,0,131
HIST-025,SGW-007,1,59.45899388353556,0.0,8,2,1,0.4,1,144
HIST-025,SGW-008,0,58.99704974042519,0.0,24,1,0,0.44,0,127
HIST-025,SGW-009,0,60.30257679232952,0.0,22,3,0,0.31,0,123
HIST-025,SGW-010,0,59.772519522392635,0.0,22,2,2,0.3,0,153
HIST-025,SGW-011,0,86.04420542281642,0.0,10,0,2,0.5,1,230
HIST-025,SGW-012,0,81.31603227336228,0.0,31,3,1,0.31,1,241
HIST-025,SGW-013,0,83.60109782780319,0.0,31,1,2,0.33,0,233
HIST-025,SGW-014,0,100.66606777139309,0.0,44,2,2,0.33,0,241
HIST-025,SGW-015,0,83.3735670841277,0.0,7,0,1,0.57,1,241
HIST-025,SGW-016,0,55.12175587118633,0.0,5,0,0,0.72,0,262
HIST-025,SGW-017,1,56.30696838987853,0.0,21,0,0,0.51,0,270
HIST-025,SGW-018,0,60.283148968409165,0.0,40,2,0,0.57,0,280
HIST-025,SGW-019,0,52.55873636268472,0.0,44,0,2,0.51,0,288
HIST-025,SGW-020,0,58.67077448154398,0.0,30,0,0,0.39,0,269
HIST-025,SGW-021,0,43.172884888634535,0.0,7,1,0,0.46,0,359
HIST-025,SGW-022,0,42.54151947586472,0.0,11,0,0,0.77,1,329
HIST-025,SGW-023,0,42.575912522052086,0.0,11,0,1,0.67,0,330
HIST-025,SGW-024,0,41.79196408143569,0.0,12,1,0,0.48,0,334
HIST-025,SGW-025,0,40.869887207222554,0.0,13,3,0,0.61,0,305
HIST-025,SGW-026,0,37.82241348068235,0.0,5,0,0,1.0,1,397
HIST-025,SGW-027,0,39.17828220565408,0.0,37,2,4,0.76,1,389
HIST-025,SGW-028,0,38.03475723680925,0.0,30,1,1,0.57,0,406
HIST-025,SGW-029,0,39.07838872476595,0.0,34,0,1,0.92,0,403
HIST-025,SGW-030,0,37.37661551048262,0.0,13,1,0,0.97,0,395
HIST-026,SGW-001,0,27.8053715803369,0.0,6,0,2,0.35,1,11
HIST-026,SGW-002,0,29.344356427290624,0.0,22,1,3,0.53,0,1
HIST-026,SGW-003,0,28.763738796437078,0.0,34,3,1,0.33,1,10
HIST-026,SGW-004,0,28.79134009050183,0.0,21,1,1,0.45,1,10
HIST-026,SGW-005,0,28.199152041463627,0.0,24,0,0,0.22,1,1
HIST-026,SGW-006,0,33.039831949435076,0.0,37,0,1,0.42,0,131
HIST-026,SGW-007,0,32.55379650409473,0.0,8,2,1,0.4,1,144
HIST-026,SGW-008,0,32.4196553597652,0.0,24,1,0,0.44,0,127
HIST-026,SGW-009,0,32.81070983934748,0.0,22,3,0,0.31,0,123
HIST-026,SGW-010,0,32.64893508079223,0.0,22,2,2,0.3,0,153
HIST-026,SGW-011,0,64.8362570439492,0.0,10,0,2,0.5,1,230
HIST-026,SGW-012,0,60.92433670505469,0.0,31,3,1,0.31,1,241
HIST-026,SGW-013,0,58.0760407141063,0.0,31,1,2,0.33,0,233
HIST-026,SGW-014,0,56.27589466475459,0.0,44,2,2,0.33,0,241
HIST-026,SGW-015,0,60.46413750066581,0.0,7,0,1,0.57,1,241
HIST-026,SGW-016,0,46.592996922594544,0.0,5,0,0,0.72,0,262
HIST-026,SGW-017,0,52.50224854915575,0.0,21,0,0,0.51,0,270
HIST-026,SGW-018,0,54.818394539689415,0.0,40,2,0,0.57,0,280
HIST-026,SGW-019,0,53.35543698340439,0.0,44,0,2,0.51,0,288
HIST-026,SGW-020,0,59.00491291791449,0.0,30,0,0,0.39,0,269
HIST-026,SGW-021,0,45.73576709593822,0.0,7,1,0,0.46,0,359
HIST-026,SGW-022,0,43.8955723051673,0.0,11,0,0,0.77,1,329
HIST-026,SGW-023,0,44.31567562743413,0.0,11,0,1,0.67,0,330
HIST-026,SGW-024,0,42.89946164774788,0.0,12,1,0,0.48,0,334
HIST-026,SGW-025,0,41.15918881914594,0.0,13,3,0,0.61,0,305
HIST-026,SGW-026,0,36.79673205674121,0.0,5,0,0,1.0,1,397
HIST-026,SGW-027,0,39.038848844778066,0.0,37,2,4,0.76,1,389
HIST-026,SGW-028,0,36.97633797555091,0.0,30,1,1,0.57,0,406
HIST-026,SGW-029,0,38.8096633548089,0.0,34,0,1,0.92,0,403
HIST-026,SGW-030,0,35.930623040624056,0.0,13,1,0,0.97,0,395
HIST-027,SGW-001,0,28.450533842941585,0.0,6,0,2,0.35,1,11
HIST-027,SGW-002,0,29.797055896476365,0.0,22,1,3,0.53,0,1
HIST-027,SGW-003,0,29.29406010812703,0.0,34,3,1,0.33,1,10
HIST-027,SGW-004,0,29.332004544284136,0.0,21,1,1,0.45,1,10
HIST-027,SGW-005,0,28.809905519264362,0.0,24,0,0,0.22,1,1
HIST-027,SGW-006,0,32.86727315491935,0.0,37,0,1,0.42,0,131
HIST-027,SGW-007,0,32.47181019303427,0.0,8,2,1,0.4,1,144
HIST-027,SGW-008,0,32.36146229903462,0.0,24,1,0,0.44,0,127
HIST-027,SGW-009,0,32.68474629375834,0.0,22,3,0,0.31,0,123
HIST-027,SGW-010,0,32.55065016161487,0.0,22,2,2,0.3,0,153
HIST-027,SGW-011,0,52.213722502029775,0.0,10,0,2,0.5,1,230
HIST-027,SGW-012,0,54.14129399720445,0.0,31,3,1,0.31,1,241
HIST-027,SGW-013,0,46.32701277018136,0.0,31,1,2,0.33,0,233
HIST-027,SGW-014,0,48.25362939138712,0.0,44,2,2,0.33,0,241
HIST-027,SGW-015,0,50.788784216328786,0.0,7,0,1,0.57,1,241
HIST-027,SGW-016,0,46.841125245469335,0.0,5,0,0,0.72,0,262
HIST-027,SGW-017,0,52.03944007998542,0.0,21,0,0,0.51,0,270
HIST-027,SGW-018,0,51.98969486435879,0.0,40,2,0,0.57,0,280
HIST-027,SGW-019,0,56.1867818038727,0.0,44,0,2,0.51,0,288
HIST-027,SGW-020,0,56.03286344905697,0.0,30,0,0,0.39,0,269
HIST-027,SGW-021,0,62.65337879102569,0.0,7,1,0,0.46,0,359
HIST-027,SGW-022,0,57.81024934755785,0.0,11,0,0,0.77,1,329
HIST-027,SGW-023,0,59.36614865642999,0.0,11,0,1,0.67,0,330
HIST-027,SGW-024,0,56.94874470744223,0.0,12,1,0,0.48,0,334
HIST-027,SGW-025,0,53.69861490469994,0.0,13,3,0,0.61,0,305
HIST-027,SGW-026,0,47.3687550375147,0.0,5,0,0,1.0,1,397
HIST-027,SGW-027,1,51.4679076792946,0.0,37,2,4,0.76,1,389
HIST-027,SGW-028,0,47.41436585960505,0.0,30,1,1,0.57,0,406
HIST-027,SGW-029,0,50.92049091777933,0.0,34,0,1,0.92,0,403
HIST-027,SGW-030,0,45.60375304122386,0.0,13,1,0,0.97,0,395
HIST-028,SGW-001,0,34.119350924717935,0.0,6,0,2,0.35,1,11
HIST-028,SGW-002,1,35.7803728558877,0.0,22,1,3,0.53,0,1
HIST-028,SGW-003,0,35.15884829169004,0.0,34,3,1,0.33,1,10
HIST-028,SGW-004,0,35.20280613437523,0.0,21,1,1,0.45,1,10
HIST-028,SGW-005,0,34.5595527792419,0.0,24,0,0,0.22,1,1
HIST-028,SGW-006,0,39.600311450966814,0.0,37,0,1,0.42,0,131
HIST-028,SGW-007,0,39.106604293105626,0.0,8,2,1,0.4,1,144
HIST-028,SGW-008,0,38.9690881980718,0.0,24,1,0,0.44,0,127
HIST-028,SGW-009,0,39.37165047002744,0.0,22,3,0,0.31,0,123
HIST-028,SGW-010,0,39.20473977646907,0.0,22,2,2,0.3,0,153
HIST-028,SGW-011,0,64.74841081494233,0.0,10,0,2,0.5,1,230
HIST-028,SGW-012,1,67.39950473088611,0.0,31,3,1,0.31,1,241
HIST-028,SGW-013,0,56.716801397302234,0.0,31,1,2,0.33,0,233
HIST-028,SGW-014,0,59.39853085273439,0.0,44,2,2,0.33,0,241
HIST-028,SGW-015,0,62.72580955005185,0.0,7,0,1,0.57,1,241
HIST-028,SGW-016,0,56.608495833576704,0.0,5,0,0,0.72,0,262
HIST-028,SGW-017,0,63.21752688105238,0.0,21,0,0,0.51,0,270
HIST-028,SGW-018,0,63.51546341391475,0.0,40,2,0,0.57,0,280
HIST-028,SGW-019,0,67.83988027141163,0.0,44,0,2,0.51,0,288
HIST-028,SGW-020,0,68.67353972472802,0.0,30,0,0,0.39,0,269
HIST-028,SGW-021,0,70.90695871691015,0.0,7,1,0,0.46,0,359
HIST-028,SGW-022,0,66.08820952138895,0.0,11,0,0,0.77,1,329
HIST-028,SGW-023,0,67.54850797335274,0.0,11,0,1,0.67,0,330
HIST-028,SGW-024,0,64.88421363885217,0.0,12,1,0,0.48,0,334
HIST-028,SGW-025,0,61.405838187010104,0.0,13,3,0,0.61,0,305
HIST-028,SGW-026,0,54.22162464754008,0.0,5,0,0,1.0,1,397
HIST-028,SGW-027,1,58.57572764829033,0.0,37,2,4,0.76,1,389
HIST-028,SGW-028,0,54.340768940643414,0.0,30,1,1,0.57,0,406
HIST-028,SGW-029,0,58.028821540027714,0.0,34,0,1,0.92,0,403
HIST-028,SGW-030,0,52.39003893926666,0.0,13,1,0,0.97,0,395
HIST-029,SGW-001,0,50.345920685426414,0.0,6,0,2,0.35,1,11
HIST-029,SGW-002,0,55.92349252556162,0.0,22,1,3,0.53,0,1
HIST-029,SGW-003,0,53.68087382706652,0.0,34,3,1,0.33,1,10
HIST-029,SGW-004,0,53.34965108005989,0.0,21,1,1,0.45,1,10
HIST-029,SGW-005,0,51.36407981089061,0.0,24,0,0,0.22,1,1
HIST-029,SGW-006,0,76.88994952281294,0.0,37,0,1,0.42,0,131
HIST-029,SGW-007,0,73.47432209612514,0.0,8,2,1,0.4,1,144
HIST-029,SGW-008,0,72.63966830026239,0.0,24,1,0,0.44,0,127
HIST-029,SGW-009,0,74.89786998317268,0.0,22,3,0,0.31,0,123
HIST-029,SGW-010,0,74.00869282549228,0.0,22,2,2,0.3,0,153
HIST-029,SGW-011,0,65.60777004007049,0.0,10,0,2,0.5,1,230
HIST-029,SGW-012,0,63.36118391391434,0.0,31,3,1,0.31,1,241
HIST-029,SGW-013,0,68.1677264857425,0.0,31,1,2,0.33,0,233
HIST-029,SGW-014,1,72.07927008982595,0.0,44,2,2,0.33,0,241
HIST-029,SGW-015,0,65.28709967244008,0.0,7,0,1,0.57,1,241
HIST-029,SGW-016,0,50.22808019568662,0.0,5,0,0,0.72,0,262
HIST-029,SGW-017,0,50.389014920865336,0.0,21,0,0,0.51,0,270
HIST-029,SGW-018,0,53.14066351132412,0.0,40,2,0,0.57,0,280
HIST-029,SGW-019,0,47.34306155303885,0.0,44,0,2,0.51,0,288
HIST-029,SGW-020,0,51.632594866202915,0.0,30,0,0,0.39,0,269
HIST-029,SGW-021,0,39.78332808888488,0.0,7,1,0,0.46,0,359
HIST-029,SGW-022,0,39.33094697441742,0.0,11,0,0,0.77,1,329
HIST-029,SGW-023,0,39.33301161376761,0.0,11,0,1,0.67,0,330
HIST-029,SGW-024,0,38.71192691776599,0.0,12,1,0,0.48,0,334
HIST-029,SGW-025,0,37.98653096686472,0.0,13,3,0,0.61,0,305
HIST-029,SGW-026,0,35.45433820473503,0.0,5,0,0,1.0,1,397
HIST-029,SGW-027,0,36.55800731312324,0.0,37,2,4,0.76,1,389
HIST-029,SGW-028,0,35.64464631773161,0.0,30,1,1,0.57,0,406
HIST-029,SGW-029,0,36.48251142084717,0.0,34,0,1,0.92,0,403
HIST-029,SGW-030,0,35.10600771372227,0.0,13,1,0,0.97,0,395
HIST-030,SGW-001,0,49.03712004362829,0.0,6,0,2,0.35,1,11
HIST-030,SGW-002,0,54.02568983581302,0.0,22,1,3,0.53,0,1
HIST-030,SGW-003,0,52.03943874595128,0.0,34,3,1,0.33,1,10
HIST-030,SGW-004,0,51.810648794894966,0.0,21,1,1,0.45,1,10
HIST-030,SGW-005,1,50.006388965284835,0.0,24,0,0,0.22,1,1
HIST-030,SGW-006,0,71.19864282912683,0.0,37,0,1,0.42,0,131
HIST-030,SGW-007,0,68.52803431914684,0.0,8,2,1,0.4,1,144
HIST-030,SGW-008,0,67.85666077418934,0.0,24,1,0,0.44,0,127
HIST-030,SGW-009,0,69.71148441120025,0.0,22,3,0,0.31,0,123
HIST-030,SGW-010,0,68.96991910101421,0.0,22,2,2,0.3,0,153
HIST-030,SGW-011,0,71.97251027157722,0.0,10,0,2,0.5,1,230
HIST-030,SGW-012,0,69.13638974065329,0.0,31,3,1,0.31,1,241
HIST-030,SGW-013,0,74.04700913648733,0.0,31,1,2,0.33,0,233
HIST-030,SGW-014,0,80.32097121341296,0.0,44,2,2,0.33,0,241
HIST-030,SGW-015,0,71.28304217802268,0.0,7,0,1,0.57,1,241
HIST-030,SGW-016,0,52.615496966780164,0.0,5,0,0,0.72,0,262
HIST-030,SGW-017,0,53.040012583969656,0.0,21,0,0,0.51,0,270
HIST-030,SGW-018,0,56.20419380946144,0.0,40,2,0,0.57,0,280
HIST-030,SGW-019,0,49.70498654156283,0.0,44,0,2,0.51,0,288
HIST-030,SGW-020,0,54.60141837540235,0.0,30,0,0,0.39,0,269
HIST-030,SGW-021,0,41.448329536832,0.0,7,1,0,0.46,0,359
HIST-030,SGW-022,0,40.93652754664621,0.0,11,0,0,0.77,1,329
HIST-030,SGW-023,0,40.94736583690649,0.0,11,0,1,0.67,0,330
HIST-030,SGW-024,0,40.266995903400655,0.0,12,1,0,0.48,0,334
HIST-030,SGW-025,0,39.47058602884242,0.0,13,3,0,0.61,0,305
HIST-030,SGW-026,0,36.73832929798645,0.0,5,0,0,1.0,1,397
HIST-030,SGW-027,0,37.93673770394705,0.0,37,2,4,0.76,1,389
HIST-030,SGW-028,0,36.93891424515323,0.0,30,1,1,0.57,0,406
HIST-030,SGW-029,0,37.85276699002264,0.0,34,0,1,0.92,0,403
HIST-030,SGW-030,0,36.35499036284548,0.0,13,1,0,0.97,0,395
HIST-031,SGW-001,0,58.60847390480944,0.29,6,0,2,0.35,1,11
HIST-031,SGW-002,1,70.4538427475543,0.39,22,1,3,0.53,0,1
HIST-031,SGW-003,0,65.30503296495695,0.30000000000000004,34,3,1,0.33,1,10
HIST-031,SGW-004,0,62.38886462112517,0.30000000000000004,21,1,1,0.45,1,10
HIST-031,SGW-005,0,59.17848260394556,0.39,24,0,0,0.22,1,1
HIST-031,SGW-006,0,47.396519523799,0.0,37,0,1,0.42,0,131
HIST-031,SGW-007,0,47.2577077630428,0.0,8,2,1,0.4,1,144
HIST-031,SGW-008,0,47.78243854126726,0.0,24,1,0,0.44,0,127
HIST-031,SGW-009,0,52.72348688956804,0.0,22,3,0,0.31,0,123
HIST-031,SGW-010,0,51.42740584295988,0.0,22,2,2,0.3,0,153
HIST-031,SGW-011,0,40.913514923352345,0.0,10,0,2,0.5,1,230
HIST-031,SGW-012,0,40.11555921638717,0.0,31,3,1,0.31,1,241
HIST-031,SGW-013,0,42.61242399881467,0.0,31,1,2,0.33,0,233
HIST-031,SGW-014,0,43.06016272391456,0.0,44,2,2,0.33,0,241
HIST-031,SGW-015,0,41.00882486047917,0.0,7,0,1,0.57,1,241
HIST-031,SGW-016,0,35.782450573355526,0.0,5,0,0,0.72,0,262
HIST-031,SGW-017,0,35.45613794854173,0.0,21,0,0,0.51,0,270
HIST-031,SGW-018,0,36.69921947686039,0.0,40,2,0,0.57,0,280
HIST-031,SGW-019,0,33.789236324992544,0.0,44,0,2,0.51,0,288
HIST-031,SGW-020,0,35.824183681228114,0.0,30,0,0,0.39,0,269
HIST-031,SGW-021,0,29.454695432716328,0.0,7,1,0,0.46,0,359
HIST-031,SGW-022,0,29.22983259998053,0.0,11,0,0,0.77,1,329
HIST-031,SGW-023,0,29.212091069272514,0.0,11,0,1,0.67,0,330
HIST-031,SGW-024,0,28.854488564927422,0.0,12,1,0,0.48,0,334
HIST-031,SGW-025,0,28.44094683245454,0.0,13,3,0,0.61,0,305
HIST-031,SGW-026,0,26.882587943674757,0.0,5,0,0,1.0,1,397
HIST-031,SGW-027,0,27.54460762558324,0.0,37,2,4,0.76,1,389
HIST-031,SGW-028,0,27.011787032808108,0.0,30,1,1,0.57,0,406
HIST-031,SGW-029,0,27.50412914339588,0.0,34,0,1,0.92,0,403
HIST-031,SGW-030,0,26.686717347910314,0.0,13,1,0,0.97,0,395
HIST-032,SGW-001,1,42.28105199061933,0.0,6,0,2,0.35,1,11
HIST-032,SGW-002,1,45.42221571437558,0.0,22,1,3,0.53,0,1
HIST-032,SGW-003,0,44.209890157895224,0.0,34,3,1,0.33,1,10
HIST-032,SGW-004,0,44.18749493964341,0.0,21,1,1,0.45,1,10
HIST-032,SGW-005,0,43.00458751728154,0.0,24,0,0,0.22,1,1
HIST-032,SGW-006,0,54.03531158524434,0.0,37,0,1,0.42,0,131
HIST-032,SGW-007,0,52.83573326376163,0.0,8,2,1,0.4,1,144
HIST-032,SGW-008,0,52.514656632312665,0.0,24,1,0,0.44,0,127
HIST-032,SGW-009,0,53.43649409410284,0.0,22,3,0,0.31,0,123
HIST-032,SGW-010,0,53.058493721430224,0.0,22,2,2,0.3,0,153
HIST-032,SGW-011,0,61.521529917770714,0.0,10,0,2,0.5,1,230
HIST-032,SGW-012,0,63.75901005206573,0.0,31,3,1,0.31,1,241
HIST-032,SGW-013,1,93.95416816005698,0.0,31,1,2,0.33,0,233
HIST-032,SGW-014,0,65.21299930691848,0.0,44,2,2,0.33,0,241
HIST-032,SGW-015,1,77.49144991380886,0.0,7,0,1,0.57,1,241
HIST-032,SGW-016,0,60.057231729857044,0.0,5,0,0,0.72,0,262
HIST-032,SGW-017,0,63.15605579272771,0.0,21,0,0,0.51,0,270
HIST-032,SGW-018,1,68.53598571628683,0.0,40,2,0,0.57,0,280
HIST-032,SGW-019,0,59.015149196088515,0.0,44,0,2,0.51,0,288
HIST-032,SGW-020,0,67.54845592078993,0.0,30,0,0,0.39,0,269
HIST-032,SGW-021,0,47.60151141404606,0.0,7,1,0,0.46,0,359
HIST-032,SGW-022,0,46.69839183480829,0.0,11,0,0,0.77,1,329
HIST-032,SGW-023,0,46.79180471415201,0.0,11,0,1,0.67,0,330
HIST-032,SGW-024,0,45.78790015844791,0.0,12,1,0,0.48,0,334
HIST-032,SGW-025,0,44.59740066210405,0.0,13,3,0,0.61,0,305
HIST-032,SGW-026,0,40.89954438749908,0.0,5,0,0,1.0,1,397
HIST-032,SGW-027,0,42.58809055265091,0.0,37,2,4,0.76,1,389
HIST-032,SGW-028,0,41.134272712132066,0.0,30,1,1,0.57,0,406
HIST-032,SGW-029,0,42.45340014690451,0.0,34,0,1,0.92,0,403
HIST-032,SGW-030,0,40.32051370583968,0.0,13,1,0,0.97,0,395
HIST-033,SGW-001,0,23.59902604478038,0.0,6,0,2,0.35,1,11
HIST-033,SGW-002,0,24.525555330835456,0.0,22,1,3,0.53,0,1
HIST-033,SGW-003,0,24.182940806411587,0.0,34,3,1,0.33,1,10
HIST-033,SGW-004,0,24.21840714185497,0.0,21,1,1,0.45,1,10
HIST-033,SGW-005,0,23.856708400046514,0.0,24,0,0,0.22,1,1
HIST-033,SGW-006,0,26.53544372735345,0.0,37,0,1,0.42,0,131
HIST-033,SGW-007,0,26.28150351520563,0.0,8,2,1,0.4,1,144
HIST-033,SGW-008,0,26.20992680114814,0.0,24,1,0,0.44,0,127
HIST-033,SGW-009,0,26.420529148453753,0.0,22,3,0,0.31,0,123
HIST-033,SGW-010,0,26.332976833842796,0.0,22,2,2,0.3,0,153
HIST-033,SGW-011,0,36.747450039382954,0.0,10,0,2,0.5,1,230
HIST-033,SGW-012,0,37.533201406383064,0.0,31,3,1,0.31,1,241
HIST-033,SGW-013,0,34.316673555806,0.0,31,1,2,0.33,0,233
HIST-033,SGW-014,0,35.01404205867652,0.0,44,2,2,0.33,0,241
HIST-033,SGW-015,0,36.255828317752986,0.0,7,0,1,0.57,1,241
HIST-033,SGW-016,0,36.09201391223278,0.0,5,0,0,0.72,0,262
HIST-033,SGW-017,0,38.63455034507913,0.0,21,0,0,0.51,0,270
HIST-033,SGW-018,0,37.98785813056533,0.0,40,2,0,0.57,0,280
HIST-033,SGW-019,0,41.65605486598598,0.0,44,0,2,0.51,0,288
HIST-033,SGW-020,0,39.91823862751493,0.0,30,0,0,0.39,0,269
HIST-033,SGW-021,0,64.64083039494031,0.0,7,1,0,0.46,0,359
HIST-033,SGW-022,0,58.157189929944316,0.0,11,0,0,0.77,1,329
HIST-033,SGW-023,0,61.5916678627583,0.0,11,0,1,0.67,0,330
HIST-033,SGW-024,0,61.35386626898739,0.0,12,1,0,0.48,0,334
HIST-033,SGW-025,0,58.532311868973544,0.0,13,3,0,0.61,0,305
HIST-033,SGW-026,0,58.38091647137658,0.0,5,0,0,1.0,1,397
HIST-033,SGW-027,0,65.24771042036537,0.0,37,2,4,0.76,1,389
HIST-033,SGW-028,0,56.48661541430737,0.0,30,1,1,0.57,0,406
HIST-033,SGW-029,0,64.95125623168448,0.0,34,0,1,0.92,0,403
HIST-033,SGW-030,0,53.16738668121444,0.0,13,1,0,0.97,0,395
HIST-034,SGW-001,0,63.75292243788416,0.145,6,0,2,0.35,1,11
HIST-034,SGW-002,0,54.54241278060763,0.195,22,1,3,0.53,0,1
HIST-034,SGW-003,0,58.07278287965736,0.15000000000000002,34,3,1,0.33,1,10
HIST-034,SGW-004,0,54.28957895103787,0.15000000000000002,21,1,1,0.45,1,10
HIST-034,SGW-005,0,58.44445094532931,0.195,24,0,0,0.22,1,1
HIST-034,SGW-006,0,43.229355071032835,0.0,37,0,1,0.42,0,131
HIST-034,SGW-007,0,44.390206338672485,0.0,8,2,1,0.4,1,144
HIST-034,SGW-008,0,44.77032807199442,0.0,24,1,0,0.44,0,127
HIST-034,SGW-009,0,43.60601962005474,0.0,22,3,0,0.31,0,123
HIST-034,SGW-010,0,44.0962600990698,0.0,22,2,2,0.3,0,153
HIST-034,SGW-011,0,28.689653677652274,0.0,10,0,2,0.5,1,230
HIST-034,SGW-012,0,28.347807158917185,0.0,31,3,1,0.31,1,241
HIST-034,SGW-013,0,29.543024737197733,0.0,31,1,2,0.33,0,233
HIST-034,SGW-014,0,29.57585893370565,0.0,44,2,2,0.33,0,241
HIST-034,SGW-015,0,28.771188592777662,0.0,7,0,1,0.57,1,241
HIST-034,SGW-016,0,26.72325354779686,0.0,5,0,0,0.72,0,262
HIST-034,SGW-017,0,26.41924330754944,0.0,21,0,0,0.51,0,270
HIST-034,SGW-018,0,26.999876428614506,0.0,40,2,0,0.57,0,280
HIST-034,SGW-019,0,25.523209841982748,0.0,44,0,2,0.51,0,288
HIST-034,SGW-020,0,26.52333647743935,0.0,30,0,0,0.39,0,269
HIST-034,SGW-021,0,23.03090242351044,0.0,7,1,0,0.46,0,359
HIST-034,SGW-022,0,22.916693109375366,0.0,11,0,0,0.77,1,329
HIST-034,SGW-023,0,22.896884662237223,0.0,11,0,1,0.67,0,330
HIST-034,SGW-024,0,22.687372904249088,0.0,12,1,0,0.48,0,334
HIST-034,SGW-025,0,22.447354963531655,0.0,13,3,0,0.61,0,305
HIST-034,SGW-026,0,21.477563760321896,0.0,5,0,0,1.0,1,397
HIST-034,SGW-027,0,21.881126499689433,0.0,37,2,4,0.76,1,389
HIST-034,SGW-028,0,21.56496685967202,0.0,30,1,1,0.57,0,406
HIST-034,SGW-029,0,21.859091234572826,0.0,34,0,1,0.92,0,403
HIST-034,SGW-030,0,21.366028449109958,0.0,13,1,0,0.97,0,395
HIST-035,SGW-001,1,126.25254197850788,0.725,6,0,2,0.35,1,11
HIST-035,SGW-002,1,103.19828454385645,0.975,22,1,3,0.53,0,1
HIST-035,SGW-003,1,110.24756652411362,0.75,34,3,1,0.33,1,10
HIST-035,SGW-004,1,96.37508619509545,0.75,21,1,1,0.45,1,10
HIST-035,SGW-005,1,102.58509207751743,0.975,24,0,0,0.22,1,1
HIST-035,SGW-006,0,76.72670465208071,0.0,37,0,1,0.42,0,131
HIST-035,SGW-007,0,79.69589008235754,0.0,8,2,1,0.4,1,144
HIST-035,SGW-008,0,80.71732410612023,0.0,24,1,0,0.44,0,127
HIST-035,SGW-009,1,77.57358529696651,0.0,22,3,0,0.31,0,123
HIST-035,SGW-010,0,78.89375883787831,0.0,22,2,2,0.3,0,153
HIST-035,SGW-011,1,45.85100155768301,0.0,10,0,2,0.5,1,230
HIST-035,SGW-012,0,45.22615460880312,0.0,31,3,1,0.31,1,241
HIST-035,SGW-013,0,47.36472667168791,0.0,31,1,2,0.33,0,233
HIST-035,SGW-014,0,47.484523248410206,0.0,44,2,2,0.33,0,241
HIST-035,SGW-015,0,45.98386601677396,0.0,7,0,1,0.57,1,241
HIST-035,SGW-016,0,42.13813750531764,0.0,5,0,0,0.72,0,262
HIST-035,SGW-017,0,41.6607820196443,0.0,21,0,0,0.51,0,270
HIST-035,SGW-018,1,42.70541610356469,0.0,40,2,0,0.57,0,280
